,ID,Tweet,Affect Dimension,Intensity Score,target
934,2018-En-02204,﻿Mummy came home and ordered pizza even though there's food in the fridge. I ain't fighting the hypocrisy this time #jalepenos #pine #chicken,sadness,0.2,0
935,2018-En-02591,@shreyaghoshal Waiting for the FV live session #excited #Happy Bdw you have to sings lots of songs for us during this session,joy,0.688,0
936,2018-En-01454,I smile,joy,0.53,0
937,2018-En-03315,MOTIVATION TIP - Great #salespeople know how to increase #business by eliminating #consumer #complaints #concerns #fears and pet peeves !!,fear,0.385,0
938,2018-En-02871,@LadyScully I didn't. We all went out and got pissed down the local instead. 😄,fear,0.28600000000000003,0
939,2018-En-02301,Got to love when you can just power through the #workday and everything works out great! #smiling from ear to ear today! 😊😀☺️️😉😁😄😃😀😁 #happy,joy,0.8909999999999999,0
940,2018-En-02971,"@MST3K Punt Bunnies, the only #bunnies you can #punt , #love #laughing #whoisSteveSmith",joy,0.545,0
941,2018-En-04295,#Sleep is my #drug. My bed is my dealer. My #alarm is the #cops. #School is the #jail. #TeamFollowBack,fear,0.36200000000000004,0
942,2018-En-03963,every time i think abt hobi crying i start crying,sadness,0.8809999999999999,1
943,2018-En-02991,I made a joke &amp; my boyfriend laughed but when I looked over he was actually laughing at a video on his phone #sad #&lt;/3 #hurting #brokenheart,sadness,0.857,1
944,2018-En-01933,Welcome new followers @GibbonWa @Halmarun @CleanFaceSkin We will mostly be talking #happiness &amp; #ethicalfashion Happy to connect :),joy,0.5760000000000001,0
945,2018-En-01714,I always wake up before my alarm goes off 🙄,fear,0.3,0
946,2018-En-03665,di happy sa life pero may wattpad to fulfill the happiness HAHAHA,joy,0.563,0
947,2018-En-03924,@BollyBigBolt #cheerful That pink makes the other colours pop! x,joy,0.545,0
948,2018-En-04266,Comforting #inspiring. #faith #Housefires #GoodFather Thank you.  Beautiful #song #itswhoiam #itswhoyouare #youtperfectinallofyourways,joy,0.652,0
949,2018-En-00019,@ChristinaSNP All this great news.... it must be hurting some folk to be happy about this. 😊,anger,0.27399999999999997,0
950,2018-En-00594,@hymie094 Me too.....without hesitation.,fear,0.266,0
951,2018-En-00045,"@inseopirit LOL, I never got to that part actually :) ICSYV is a great show, isn't it? Tears and laughter.",joy,0.5760000000000001,0
952,2018-En-00760,Happy birthday annie!!!!!!!!!!hope you have the most #best #beautiful #blessed #brilliant #balsamic #bighearted #birthday ever @anniecarney_,joy,0.9059999999999999,0
953,2018-En-02375,"When I watch sport at times Andy Murray/rugby, it would be best for me to go into a sound proof box. #animated 😂 😂",joy,0.547,0
954,2018-En-04373,Joker's job is to make public smile &amp; not spread hatred by d way. @Ra_Bies,sadness,0.278,0
955,2018-En-00371,"Daughter, her husband and kids caught a boatload of red snapper &amp; mackerel off Port Aransas... we enjoyed the #fish feast #delicious",joy,0.6970000000000001,0
956,2018-En-03442,I think I have post gay weekend blues... so I bought a dildo 👍🏻,sadness,0.214,0
957,2018-En-01612,"@Deb_Renee Good morning, you're very welcome awesome lady 🤗 😍",joy,0.758,0
958,2018-En-00286,@DOBrienAJC What did you do to rile up all the Roberts?,sadness,0.275,0
959,2018-En-01381,When you dread going to work early in the morning but you always come back home happy &amp; smiling 💕 #goodday 😎,fear,0.086,0
960,2018-En-02731,"I wore shorts today because it was boiling yesterday, It's going to rain. You are welcome.",anger,0.266,0
961,2018-En-03890,"“I am very sad and I feel more miserable than I can say, and I do not know how far I’ve come. I do not know what to do or what to think.”",sadness,0.8859999999999999,1
962,2018-En-02856,NEW MUSIC FRIDAY: FIRST SINGLE OFF THE NEXT PROJECT. #untitled #mattrod #hiphop #boston #hartford #animosity #thesemycities,anger,0.294,0
963,2018-En-00358,"Why was 6 afraid of 7?\nCause 7 ate 9. BUT, why DID 7 eat 9??\nBecause you should eat 3 squared meals a day! 😜 #jokes #meme #dankmemes #funny",joy,0.6559999999999999,0
964,2018-En-03669,#sadness #cry 💔 dad will never understand his 3rd child,sadness,0.833,1
965,2018-En-03364,@JustinJeffre mornin sexy phantom crush hottie happy tremendous totally fun Tuesday love n hugs enjoy it xxoo love yas tons n bunches xxoo,fear,0.115,0
966,2018-En-02547,@mizuvera I hope didn't scare other people who owned this figure that he will move at midnight 😂,anger,0.25,0
967,2018-En-00251,1. Burning Desire: You must be in love with your goal. #thinkandgrowrich #health #money #happiness #love,joy,0.516,0
968,2018-En-04231,Joy comes when you stop choosing circumstances that make you miserable. It takes courage to create a #joyful life.,joy,0.53,0
969,2018-En-02159,Having a movie day with my favorite today 😄 god I love my lil goth bean.,joy,0.8590000000000001,0
970,2018-En-04003,"@Angieavlianos Hey Angie, please see your local dealer, they're happy to assist! :-)",joy,0.547,0
971,2018-En-02572,"Goodmorning, I live to aggravate oomf in the morning 😎",anger,0.281,0
972,2018-En-04234,"Harden not your heart, as in the provocation, and as in the day of temptation in the wilderness: - Psalm 95:8 KJV",anger,0.22699999999999998,0
973,2018-En-03744,A fabulous evening at The Mayflower Theatre watching The Play That Goes Wrong - had us in stitches all evening #veryfunny #laughter,joy,0.7809999999999999,0
974,2018-En-01397,"Do what makes you happy, be with who makes you smile, laugh as much as you breathe, and love as long as you live! #f4f",joy,0.816,0
975,2018-En-02765,"There's no better way to relax than putting on a face mask, having a bath while drinking tea and listening to John Mayer #bliss",joy,0.76,0
976,2018-En-03813,Don't ever frown upon someone chasing a dream. Remember you were once chasing one too. HUMILITY ......,sadness,0.28800000000000003,0
977,2018-En-03514,"Smartest way through any complex, hard &amp; lengthy negotiation is to #consult, not #insult - #BoJo please take note. Never too late to learn!",fear,0.259,0
978,2018-En-01638,@LFC_Povey I'm enjoying this so much😂 they're hilarious. I've a headache from laughing... I need to stop now.,joy,0.875,0
979,2018-En-01545,@RazdanNidhi Improve on the makeup dear to avoid reduction in viewership... ,fear,0.375,0
980,2018-En-03095,"@camiIasvibe happy birthday girly. hope you have an amazing day, and I wish you a year of happiness and success 💞",joy,0.758,0
981,2018-En-03178,@RuthieeL &amp; @EamonnHolmes are total entertainment on @thismorning #brilliant #sofunny #myfaves,joy,0.586,0
982,2018-En-04373,Joker's job is to make public smile &amp; not spread hatred by d way. @Ra_Bies,fear,0.35,0
983,2018-En-00304,Thank God for grace ,fear,0.12300000000000001,0
984,2018-En-03515,i was more happy and excited about mamapink's interactions with each other than i was about any of their wins i gtg,joy,0.742,0
985,2018-En-04122,Good morning. ❤️ Start every #morning by waking up and thinking of the things you're #grateful for. 🙏 #goodmorning,joy,0.591,0
986,2018-En-02161,There's loads to be #grateful for. Start by just looking in the mirror 💞✨ #ThursdayThoughts,joy,0.773,0
987,2018-En-04254,I can't believe a burrito was left on this sink and nobody though to trash it,fear,0.365,0
988,2018-En-00472,@LATMultilingual Thanks for the shoutout! Will we see your team at #MortonPark on Thursday? #Smiles &amp; #laughter guaranteed! 😀,joy,0.774,0
989,2018-En-00582,We're all #laughing! Eddie Izzard has begun #his probe #into fuzz wrongdoing involving the house of Osiris.,joy,0.594,0
990,2018-En-01980,Be weird. Be #happy. Be #grateful. Be #positive. Be open #minded.\r#love #bliss #success,joy,0.6409999999999999,0
991,2018-En-02545,"lonely is not being alone, it's the feeling that no one cares. #alone #depressed #anxiety",sadness,0.841,1
992,2018-En-04351,Your smile could never make me frown.,anger,0.125,0
993,2018-En-00838,Any girl want a load? ;) dm me #horny #cum #snap #dmme #cumtribute #cocktribute,anger,0.266,0
994,2018-En-00442,Getting an unexpected phone call that instantly cheers you up &amp; makes you smile! :) #week12 #itsthelittlethings #smiles,joy,0.8059999999999999,0
995,2018-En-02306,@billjoehughes Sounds delightful 😅,joy,0.7190000000000001,0
996,2018-En-02987,“Have no #fear of #perfection - you'll never reach it.” ― Salvador Dalí #Agile #designthinking,fear,0.39299999999999996,0
997,2018-En-00827,@passagefoods @TKMaxx_UK @Tesco Yes!!! Thank you. Bought loads today! #happy,joy,0.7879999999999999,0
998,2018-En-01088,@ThePURCompany I have tried #PUR Mojito Lime mints They are #delicious 😘Happy #NationalMojitoDay to all #contest #win ✅💚,joy,0.688,0
999,2018-En-03384,@Bombardier Joyeux anniversaire / Happy birthday Bombardier Inc. :),joy,0.672,0
1000,2018-En-03560,"All I want to do is sleep. My dreams are bizarre, but still an escape from my problems. Is this #anxiety, #depression, or both? #tiredoflife",sadness,0.804,1
1001,2018-En-00043,it takes sadness to know happiness\nabsence to value presence,fear,0.33299999999999996,0
1002,2018-En-01216,@FuthieMasina Lol nah u subscrib 4 R60/pm. N pay R3 each day thus anada R90/pm. Lol stream n use de app using ur data. #smiles,joy,0.516,0
1003,2018-En-02712,Happy 1 year anniversary to me &amp; my shawty❤️😭🌸 it's been an amazing year together.,joy,0.9059999999999999,0
1004,2018-En-02973,I want a friendship group like in Friends 😧,fear,0.217,0
1005,2018-En-00380,@DebraHorrocks @Fash_Rev have some shocking stats #fashionrevolution,fear,0.35,0
1006,2018-En-01534,"49 away from 1,000 followers 😀 #whisky #whiskyfun #smiles #humour #giggles",joy,0.727,0
1007,2018-En-03112,I'm extra lazy today 😟,fear,0.3,0
1008,2018-En-03663,Happy birthday to me ❤️ #blessed,joy,0.7879999999999999,0
1009,2018-En-03401,@sheikhsafina Guts? 😂😂😂 go and sunk your face in sand,sadness,0.13,0
1010,2018-En-03900,@crimemma congratulations on becoming a senior lecturer! Well deserved 😄,joy,0.667,0
1011,2018-En-00618,Attention Crew! it's a Happy Tuesday everybody! Make someone #laugh out loud today,joy,0.75,0
1012,2018-En-02528,Laughter is an instant vacation\nTake a vacation now\n#vacation #laughter #happy #AlenaNaron #LifeCoach #Positvity,joy,0.75,0
1013,2018-En-01951,Woke up to my neighbors singing Perfect by Ed Sheeran. 😊 My mood has been set. 😍,joy,0.7170000000000001,0
1014,2018-En-04184,@OhVarsity is it ok if the opening to your podcast makes me sob happy tears,sadness,0.23800000000000002,0
1015,2018-En-00928,ha 🙃 ha 🙃 i just realised that i've never actually been to therapy and i still don't know if i'm depressed or just sad all the time,sadness,0.828,1
1016,2018-En-02534,Bless me O friends for I've burst the bubble of #happiness &amp; replaced it with #contentment.\n\nEcstasy of the #unstrucksound is pure #Bliss 🙏,joy,0.8440000000000001,0
1017,2018-En-02121,A good head and a good heart are always a formidable combination. (Nelson Mandela),fear,0.146,0
1018,2018-En-00245,Look at those U ❤️ like #Okja looks at #Mija - Be a #Mija &amp; help sum1 in need-remem 🐖🦃🐓🐄🐾feel just as we do.. #love #fear #longing and #pain,fear,0.35700000000000004,0
1019,2018-En-03594,"I'm not picky, guys are just intimidated by me... and I don't let dudes run over me or run my life and finances. If u can't respect that bye",fear,0.29600000000000004,0
1020,2018-En-02082,I was at the beach today. Beautiful beach. Beautiful sand. The sea is great. Don't like jelly fish though.  #messageinabottle,anger,0.258,0
1021,2018-En-00373,“I can’t afford to hate people. I don’t have that kind of time.” – #BobRoss  💛💙 #TuesdayMotivation  #sober #xa,sadness,0.25,0
1022,2018-En-00738,@riley_sager Happy US Publication day Riley!! So excited for you and for everyone who is yet to read the amazing #FinalGirls #TwoDaysFor🇬🇧,joy,0.609,0
1023,2018-En-04124,@lukeWHC09 Hahaaa! Was fuming with that 😞😂,fear,0.375,0
1024,2018-En-02271,Tonight's episode of #GameOfThrones is just epic went through so many emotions watching it #dragonwhitewalker #flippinheck #brilliant,joy,0.645,0
1025,2018-En-04354,"And yet again, @MarliePacker sets the back row bar high... Tackling and support play outstanding. Congrats on your 50th cap! #inspiring",joy,0.609,0
1026,2018-En-03620,@cteeezy Lmfao look at it sober . 7102017 says 7102017 backwards lol and that was the date yesterday,sadness,0.25,0
1027,2018-En-01554,Avoid facial cleansers containing harsh chemicals which irritate and weaken the protective barrier of skin. Use natural cleansers.,fear,0.327,0
1028,2018-En-02689,Really enjoying candles and incense around the house at the moment - brings a sense of calm 💆🏽 #candles #incense,anger,0.182,0
1029,2018-En-00482,Happy Birthday beautiful 💞🌼🌻 @xan_radebe,joy,0.652,0
1030,2018-En-02367,"@SaidTheSky @DasEnergiFest @mitchell_thayne Bro, you should be #smiling you're bring all of us smiles. Share the experience #together",joy,0.578,0
1031,2018-En-00233,That took longer than expected lol. Was hella fun though and a good learning experience. If you've got any questions don't hesitate to ask!,fear,0.188,0
1032,2018-En-01979,Who's horny? Snapchat me jchrisco19 #horny #nudes #trade #dm #snap #girls #fun #bored #like #follo4follo #follow #RETWEEET #likeforfolow,anger,0.156,0
1033,2018-En-02829,i got a place at that school and i start monday!! i'm so excited! (even if it is just 3 days haha),joy,0.8690000000000001,0
1034,2018-En-02088,Are we all aware thar we are using a hashtag that has Eclipse spelled incorrectly?! @ScienceChannel @NebraskaMed  #SolarEclispe  #giggles,joy,0.545,0
1035,2018-En-00296,"@Karma_cutie aw, you make me smile, too.😉😘",joy,0.758,0
1036,2018-En-02490,'Stay close to people who feel like sunshine.' This may just be the great secret to a more #joyful life. #WednesdayWisdom,joy,0.5760000000000001,0
1037,2018-En-01985,"Thank you, @realDonaldTrump, for using the Afghanistan policy of #44... he was pretty smart! \n\nP.S. Do not look directly at the sun! #bad",fear,0.389,0
1038,2018-En-02206,"Me: How much price for this poster of this sexy man? Sales Clerk: That's a mirror, sir.\n #LaughOutLoud ",joy,0.621,0
1039,2018-En-02335,Words can't explain how thankful I am that I woke up today! It's all I need to know how blessed I truly am! #iGotAnotherDayToCreateLife 😍,joy,0.9059999999999999,0
1040,2018-En-01367,"happy birthday girly, hope you have an amazing day :) @kkarlidawson",joy,0.7190000000000001,0
1041,2018-En-03566,@WxLadyFelicia @WPTV @FOX29WFLX @cityofboynton That's a horrible picture cause it makes me jealous I am not there.,fear,0.355,0
1042,2018-En-00623,"Ground control to Captain Tom, eclipse was mind blowing #solareclipse2017 ",sadness,0.294,0
1043,2018-En-02762,I see you smiling through the steam of my coffee cup,joy,0.6559999999999999,0
1044,2018-En-02950,@pattonoswalt @EricaRoman_ Amazing how folks are foaming at the mouth to judge. We're happy for you @pattonoswalt !!!!!!!!!!,anger,0.19399999999999998,0
1045,2018-En-03704,Gooood morning it is such a #blessing to see another day all that Read this I hope have a great morning,joy,0.7190000000000001,0
1046,2018-En-00327,@MerkTheWorld This thread is hilarious!!!!,joy,0.615,0
1047,2018-En-02630,Carly &amp; Theo Blair! Carly was camera shy but still enjoyed playing with her brother here at The Dog House Pet Resort!,fear,0.355,0
1048,2018-En-02465,solar eclipse = annoyed mood but grateful. #cantwait #awe #cool #soon,fear,0.321,0
1049,2018-En-00930,Niall's handwriting is so beautiful 😭,joy,0.531,0
1050,2018-En-03632,"*perusing the menu* I would like a green tea shake, please, with no whipped cream, but dusted with matcha. And perhaps a straw?",fear,0.125,0
1051,2018-En-04074,"Even though it's the hardest. Maturity is walking away from people that threaten your peace of mind, self respect, morals, and self worth.",fear,0.32,0
1052,2018-En-01756,Snorkel time #fury key west,anger,0.28,0
1053,2018-En-00073,@Skinnytaste made your Chicken Tikka Masala w/ cauliflower &amp; peas tonight. So delicious didn't even get a chance to snap a pic! #delicious,joy,0.5760000000000001,0
1054,2018-En-02053,@AishaRuby85 thank you very much. I keep gettin the excited kid on ur bday feeling 😊,joy,0.8590000000000001,0
1055,2018-En-02608,#NoBetterFeelingThan teetering right on the edge..\n\n#joy #pleasure #happiness #bliss #anticipation,joy,0.8440000000000001,0
1056,2018-En-02419,Nice to be able to turn the alarm clock off until next Tuesday morning. #awesome,joy,0.531,0
1057,2018-En-02416,@nadisaonline i'm very happy glad or whatever the feelings i'm not into dramas,joy,0.7190000000000001,0
1058,2018-En-02152,"#Laughter creates a #positive #aura &amp; transforms you into the most #beautiful , #dynamic &amp; #attractive person. \n#Yoga #YogaLaugh",joy,0.688,0
1059,2018-En-00748,When the water is boiling add in the spagetti,anger,0.188,0
1060,2018-En-04343,A simple wallpaper ever 😂,joy,0.53,0
1061,2018-En-00193,Make her burst into laughter bcs of you.,joy,0.632,0
1062,2018-En-03245,@SenFeinstein @SenatorDurbin @SenFranken will @GOP donors like @HobbyLobby be prosecuted by FBI Dir for known #materialsupport ,fear,0.31,0
1063,2018-En-01608,@Jamiebower first second on #WillTNT is music to my ears 😭❤️ #shaking #missedyou,fear,0.391,0
1064,2018-En-00814,@MinxieButt Not even from our own kind 😅 But I don't need any anons if I can feel the appreciation from fellow shippers every other day 😊,joy,0.625,0
1065,2018-En-01777,#Past #success or #failure is no #indicator of #future #performance DON'T be #afraid to take a #risk.,fear,0.38299999999999995,0
1066,2018-En-04149,"being an entrepreneur at 18 is a real blessing 🙏🏼 the flexibility, doing what you love, and being the one in charge is #great #blessed",joy,0.75,0
1067,2018-En-03981,Happy birthday to me 😄 no I'm not lucky I'm blessed yes 😂,joy,0.875,0
1068,2018-En-03978,A bit late but had to say Love You Zindagi by The Live 100 experience gave me goosebumps!Big shout to all of them! #awesomeness at its peak,joy,0.758,0
1069,2018-En-01164,"Music is so empowering. \nit can literally bring people tears, smiles, laughter, and so many emotions",sadness,0.146,0
1070,2018-En-01147,There are recipes for #porkchops w apple cider glaze but has anyone tried the meat steeped in the vinegar &amp; #BBQ w hickory smoke? #delicious,joy,0.516,0
1071,2018-En-01865,"Vegas, you won. ",sadness,0.142,0
1072,2018-En-03265,We cannot let @Comcast #bully any #indiedev into paying them for a 'faster lane'. Most indie devs don't have these funds. But @EA does!,fear,0.375,0
1073,2018-En-02232,When lil bro refills your water bottle cause it's a desert when I sleep... #cheering #lazysis,joy,0.531,0
1074,2018-En-03158,@jeonahjumma dont worry abt it bb,fear,0.29600000000000004,0
1075,2018-En-03706,Gonna find my baby gonna hold her tight gonna grab me some afternoon delight,joy,0.556,0
1076,2018-En-03174,"When you feel like a smile will be fake, add a laugh to it. You will be surprised how joyful you will become.  #simplylovejesus",joy,0.609,0
1077,2018-En-01885,nothing happened to make me sad but i almost burst into tears like 3 times today¿,sadness,0.8540000000000001,1
1078,2018-En-01117,I hella should've stayed natural in college,sadness,0.25,0
1079,2018-En-00030,@LDN_Muscle a #bright and early session this morning before work! #fullbody #ldnmladies surprised that it actually helped reduce my #doms,joy,0.629,0
1080,2018-En-02579,@JeannePaulShop @CrocBead This is such a pleasing color palette!,joy,0.5429999999999999,0
1081,2018-En-02945,@karenlynnn I'm just a dabbler but I'm very glad to meet you as well. 😊,joy,0.677,0
1082,2018-En-00253,@WalmartToday your hitting it spot on with your commercials. Love the one with the town coming to eat and bringing chairs. #brilliant,joy,0.645,0
1083,2018-En-00945,My love for black people does not mean I resent white people.,anger,0.22699999999999998,0
1084,2018-En-00804,"Morning! Good vibes today people!! It's July 11, 2017 at 09:00AM #goodmorning #twitter #happy",joy,0.7659999999999999,0
1085,2018-En-02390,Today is your day... \nSoar your spirit. \nUnfurl your joy!\nWishing you all a bright week!\n #BloodyCrayonsSpecialScreening,joy,0.636,0
1086,2018-En-01096,"@Kiranansi Phew, good. As much as I like adorable cats and dogs, your snek always makes me smile.",joy,0.542,0
1087,2018-En-02705,May God grant us the ability to see His unfailing love fill the earth 🌏 #Psalm33:5 #awe,fear,0.172,0
1088,2018-En-00856,"once again, good afternoon to the uk charts only the us charts could take some notes from us 😊",joy,0.516,0
1089,2018-En-00235,"Even though it is raining, sun will shine #AndrewGoldman_I @AndrewGoldman_I #wisdom #think #philosophy #knowledge #life #happy #joy #best",joy,0.625,0
1090,2018-En-01583,"'..... wear loose-fitting clothing, which allows your skin to breath and prevents irritation in at risk areas....'",anger,0.27399999999999997,0
1091,2018-En-01264,I got to ride with and witness Amanda Coker break a 77 year old bicycling world record. Awesome athlete!  #amandacoker #tdf #relentless,anger,0.188,0
1092,2018-En-00351,"Working at my kitchen table, with the 3D whirring next to me. Me working on some Facebook-stuff, the printer on a stimpack.  #bliss",joy,0.563,0
1093,2018-En-03039,"Spread #hope, #peace, #love and #joy NOW! #TuesdayThoughts",joy,0.682,0
1094,2018-En-03308,"Would love to stop crying sometime today, on my tenth cry 🙄 deep sadness on top of food poisoning do not mix. #miserable",sadness,0.857,1
1095,2018-En-00872,@PromilaSingh15 Thank you so much Promila aunty 😃,joy,0.6559999999999999,0
1096,2018-En-00055,Thx @DirectEnergy for hosting us @StampedeShaker ❤️ my boys @TomCochraneMUS @Trooper @Sloanmusic 😍 #great #nite,joy,0.758,0
1097,2018-En-00143,@whounfollowedme - I'm #very #glad to see You in my community !,joy,0.773,0
1098,2018-En-04043,"I'm an Indians fan so, I hate Joe Buck. Im glad he looks old af now. 😂 #bitter #AllStarGame",fear,0.28300000000000003,0
1099,2018-En-01213,I have so many things to look forward to ☺️ #positive  #lifeisgood,joy,0.8909999999999999,0
1100,2018-En-04053,I'm so ready to take off my sneakers. They hurting me 😭,sadness,0.813,1
1101,2018-En-03695,@Roberts_An28 Ahww noo don't be shy! I don't bite 😫❤,fear,0.397,0
1102,2018-En-04156,I can't afford to be unhappy. I've made it this far and there isn't anything or anyone that's going to take my happiness away.,fear,0.397,0
1103,2018-En-03057,I wish for my Powers be multiplied and the Insight that I had into their understanding be made clearer #joy,joy,0.531,0
1104,2018-En-03766,They promised I would go blind but I still got 20/20 ,anger,0.23399999999999999,0
1105,2018-En-03940,Today's ECLIPSE was a warm fuzzy for the entire country. A GIANT GROUP HUG❤️😎💕#EclipseSolar2017 #repair #smiles,joy,0.813,0
1106,2018-En-00345,What a tremendous initiative by @HitKPKD &amp; @ApolloHospitals  #SuperHitDonor,fear,0.13,0
1107,2018-En-00186,Nicole: we have to go somewhere warm and tropical\nMe: okay where?\nNicole: Oakland\n\nWhy does no one in my life ever look at a map?? #lost,fear,0.35700000000000004,0
1108,2018-En-00727,@GaryClarkJr  seriously best turn out for blues i have ever seen. #amazing,joy,0.75,0
1109,2018-En-00550,First class of the day &amp; I have the hottest professor #god #is #good,joy,0.727,0
1110,2018-En-02526,@BroxtonDaniel I love you more than anything. I'm so glad we're able to make each other so infinitely happy😊,joy,0.838,0
1111,2018-En-03138,"A SPELLBINDING performance by @DebsNewbold. Electric physicality and sheer awe. A pleasure to watch, thank you. #ueafly",joy,0.578,0
1112,2018-En-00739,"Wow, you guys @FarPostSA truly rock! You got all the transfer deals spot-on! Well done. #credible #concise #spoton #brilliant",joy,0.6970000000000001,0
1113,2018-En-04011,@AnteHarper I always preferred the quiver,fear,0.35,0
1114,2018-En-00788,Well seeing the #Eclipse2017 was #amazing really cool even though it only lasted 2 mins,joy,0.727,0
1115,2018-En-03019,"If your nail polish has hardened or is gummy, place the bottle in a pan of boiling water. The polish will be like new.",anger,0.212,0
1116,2018-En-00683,Watching Senator Adeleke and his joyful dance steps this morning got me rolling. Dude can bougie,joy,0.672,0
1117,2018-En-02415,Roses are pine green buttercups are aliceblue sugar is sweet and so on,sadness,0.20800000000000002,0
1118,2018-En-04071,#My #Mind is free of all aspects of #fear and #pain &amp; talk with me to produce #positive thought.\n#affirmation #thought #focus\nPlease retweet,fear,0.32799999999999996,0
1119,2018-En-02515,So happy Steven and I were together to experience that 💞 she's so beautiful,joy,0.79,0
1120,2018-En-01712,It takes less #muscles to #laugh than to #frown - stops facial &amp; mental aging too! Laugh strongly &amp; often to #lead effectively! #leadership,sadness,0.146,0
1121,2018-En-03725,My parents seen how sad I was n offered to pay the 1st 3 months in rent when he comes home til he get straight 😂😂😂😂 #blessed ❤️,joy,0.6559999999999999,0
1122,2018-En-00060,2 hours of kip #class #blessed #happy #smiling,joy,0.768,0
1123,2018-En-01490,Chad and Sarah is honestly me and my ex 10 years ago 😂😂 #CBB #horrifying,anger,0.25,0
1124,2018-En-03839,So happy that I discovered coding...knowing what you want to do in life at the age of 23 is an amazing feeling.  #webdevelopment,joy,0.725,0
1125,2018-En-03534,"@danabente Well, thank you. Sincerely 😊",joy,0.529,0
1126,2018-En-03470,Today in Selfcare: beauty &amp; laughs Kung Fu Panda 3 #Wellness #joy #laughter #selfcare #therapist #philadelphia,joy,0.606,0
1127,2018-En-02978,@beyond_scratch @ben_nuttall @GuildfordLib The official pi jam kit has arrived! #RaspberryPi #excitement,joy,0.625,0
1128,2018-En-03514,"Smartest way through any complex, hard &amp; lengthy negotiation is to #consult, not #insult - #BoJo please take note. Never too late to learn!",sadness,0.156,0
1129,2018-En-01976,Edge of my seat @GameOfThrones loved it #dragonsontheWall ,sadness,0.20800000000000002,0
1130,2018-En-01843,"@SAVAGEKERMlT don't #worry, froggy\nit will SOON be TIME for #FROGFEARFRIDAY!",fear,0.375,0
1131,2018-En-00501,Living downtown for the first time while #tiff is happening. Schedule is out today! #excitement #thechildrenact #StanleyTucci #EmmaThompson,anger,0.23399999999999999,0
1132,2018-En-01210,Who's excited? The mighty @QLDmaroons or the @NSWRL #maroons #blues gonna be a spectacular game @suncorpstadium 🙋🏽‍♂️🙋🏽‍♂️ #Qld by 8,sadness,0.26899999999999996,0
1133,2018-En-00986,@NikkiWoods Start where you are. Use what you have. So what you can. AND do it with a #smile and #confidence. ❤,joy,0.606,0
1134,2018-En-00625,"A #happy woman is always ., A #beautiful woman !😊😇\n#womanhood #beingwoman.",joy,0.797,0
1135,2018-En-03444,My dads big day is only less than 2 weeks away. 😱 #excited,joy,0.8440000000000001,0
1136,2018-En-03907,@Greenarmy46 Thank you! Glad you're enjoying them 😃,joy,0.797,0
1137,2018-En-03282,@TheSocialCTV I'd never leave the couch again! #excited and #weary ❤️,sadness,0.2,0
1138,2018-En-01964,Gm and have a  #Tuesday!,anger,0.172,0
1139,2018-En-00286,@DOBrienAJC What did you do to rile up all the Roberts?,fear,0.33299999999999996,0
1140,2018-En-02598,@soyoprincess @MisfitPhoenix @beastynewall @Gunderthswain 'Racist'is the fashionable insult - ignore it.,anger,0.297,0
1141,2018-En-04311,One of my clients just said that my look reminded her of Kim Kardashian! Oh shoot hey now! Watch out...\nNot bad.. okay #flattered,joy,0.514,0
1142,2018-En-03761,"When you wake up early to workout and then the fitness room smells awful, so you come back to your room to do core...",fear,0.36200000000000004,0
1143,2018-En-03727,@RandyRainbow Brilliant &amp; clever as always. #delight,joy,0.54,0
1144,2018-En-03673,Olivia is a prime example how you can be gorgeous on the outside &amp; have a really shitty personality! #looksainteverything #loveisland ,fear,0.21899999999999997,0
1145,2018-En-00418,"Once she said you are my world, now she is saying not only you exist in the earth. #pain  #heartbreaking",sadness,0.846,1
1146,2018-En-01658,@MaxineWaters Love you! #relentless Thank you for being a voice for our country!,anger,0.132,0
1147,2018-En-02816,Words are simply amazing people can twist them and make them say anything 😅,joy,0.563,0
1148,2018-En-02999,The hype is real. #SagasOfSundry #dread is amazing. @JoinTeamAlpha,fear,0.38299999999999995,0
1149,2018-En-02192,Choose someone who makes you laugh #😂,joy,0.6559999999999999,0
1150,2018-En-03533,"@ArcadeGirl64 I actually really like hearing your thoughts either way, don't hesitate to share :)",joy,0.547,0
1151,2018-En-04205,Feeling #grateful for the @davidlynchfoundation.la for teaching us how to meditate. Happy #WellnessWednesday! #justbreathe #foreverwellness,joy,0.8059999999999999,0
1152,2018-En-03512,Look at this little guy! He is connecting to his magical self.😇\nWhat do you do to keep life magical?🌈 @AnewPerspective #magical  #be,joy,0.563,0
1153,2018-En-01778,McGregor is a clown 😂😂😂 #hilarious #MayweatherVsMcGregor,joy,0.565,0
1154,2018-En-01352,"Do you ever fall asleep before you set your alarm, but then the Lord wakes you up on time anyways 🙌🏻 #WontHeDoIt",fear,0.25,0
1155,2018-En-00157,"@helen_bywater @SDWorxUKI @TonynJo9091 Congratulations Jo, that's fantastic #30Years #inspiring",joy,0.691,0
1156,2018-En-02652,Happy Birthday @RyanRolison24! Have an AWESOME day! We're keeping up with you on the Cape and you're doing great!,joy,0.797,0
1157,2018-En-03677,It's a good morning today and I'm feeling lively 😊 #goodmorning #happy #lively,joy,0.8590000000000001,0
1158,2018-En-00064,@rhyshenllan @disabledsg yes I like the idea of it . Waiting for details 😀,joy,0.53,0
